campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
795528,Festival Offer,2025-10-15,Premium,Email,619,77,25,91.59,299.2,3.88
204315,Flash Sale,2025-10-15,All,App,747,139,96,68.17,406.75,3.6
604128,Membership Drive,2025-10-15,New Users,SMS,753,83,73,90.52,474.02,2.76
250824,Category Promotion,2025-10-15,Premium,Social Media,896,212,39,99.76,257.91,2.82
612547,App Push Notification,2025-10-15,Inactive,Email,781,161,25,98.69,108.41,2.39
380562,Email Campaign,2025-10-15,All,App,516,97,61,87.74,494.31,1.59
753988,Referral Program,2025-10-15,Inactive,Social Media,438,169,51,94.35,405.81,2.22
685941,New User Discount,2025-10-16,Inactive,App,791,145,69,67.74,327.49,3.96
837937,Weekend Special,2025-10-16,All,Social Media,700,188,66,50.74,317.74,3.82
676629,Festival Offer,2025-10-16,Premium,Email,771,130,38,82.07,339.71,3.77
253576,Flash Sale,2025-10-16,All,SMS,956,220,17,91.1,213.38,2.43
810608,Membership Drive,2025-10-16,New Users,App,641,135,53,56.75,164.94,3.6
813960,Category Promotion,2025-10-16,New Users,Social Media,469,164,60,73.21,454.03,3.76
759127,App Push Notification,2025-10-16,Premium,Email,476,184,100,76.73,409.72,2.71
902388,Email Campaign,2025-10-16,New Users,SMS,577,149,40,70.16,237.19,2.96
231389,Referral Program,2025-10-16,Premium,SMS,659,211,91,73.18,194.14,2.36
785591,New User Discount,2025-10-17,Premium,SMS,654,165,50,99.75,223.0,1.99
619394,Weekend Special,2025-10-17,Inactive,App,938,120,94,72.76,213.45,2.09
689162,Festival Offer,2025-10-17,Inactive,SMS,561,51,16,94.49,127.59,2.68
795402,Flash Sale,2025-10-17,Inactive,Email,679,213,15,91.02,386.62,2.74
307501,Membership Drive,2025-10-17,New Users,Email,953,189,82,75.56,424.85,3.65
732292,Category Promotion,2025-10-17,All,Social Media,838,251,23,87.54,378.95,2.13
235205,App Push Notification,2025-10-17,New Users,App,814,269,33,51.65,246.01,2.55
734602,Email Campaign,2025-10-17,All,Email,652,228,46,92.06,303.35,2.77
85120,Referral Program,2025-10-17,All,SMS,427,232,11,70.76,377.88,3.26
827088,New User Discount,2025-10-18,All,SMS,901,228,44,73.87,304.28,2.19
768058,Weekend Special,2025-10-18,Inactive,Social Media,954,284,69,82.7,475.37,2.11
494751,Festival Offer,2025-10-18,Premium,App,565,138,46,57.52,191.42,2.33
49992,Flash Sale,2025-10-18,All,App,971,245,44,52.22,339.1,1.87
766704,Membership Drive,2025-10-18,Inactive,App,794,133,77,87.23,459.05,2.08
626817,Category Promotion,2025-10-18,Premium,App,616,252,74,58.78,483.84,3.81
259058,App Push Notification,2025-10-18,New Users,App,686,103,25,80.55,156.22,3.27
503054,Email Campaign,2025-10-18,Premium,SMS,794,65,98,55.34,349.77,3.74
616421,Referral Program,2025-10-18,New Users,App,957,169,77,64.43,175.75,1.9
637353,New User Discount,2025-10-19,New Users,SMS,454,191,39,54.62,274.92,2.77
389697,Weekend Special,2025-10-19,Inactive,SMS,704,163,64,71.45,157.17,3.59
375201,Festival Offer,2025-10-19,Premium,Email,937,252,30,51.9,312.26,2.76
409262,Flash Sale,2025-10-19,Premium,App,460,187,24,52.05,256.73,3.18
463166,Membership Drive,2025-10-19,New Users,SMS,497,184,51,96.87,249.3,3.61
2227,Category Promotion,2025-10-19,Premium,SMS,888,211,36,67.61,483.54,2.12
515555,App Push Notification,2025-10-19,Inactive,Email,932,268,94,50.72,248.8,2.81
73950,Email Campaign,2025-10-19,Inactive,App,549,135,82,99.89,265.31,3.79
210597,Referral Program,2025-10-19,All,Social Media,778,240,61,63.64,149.34,2.14
419904,New User Discount,2025-10-20,All,App,643,260,44,70.18,280.15,2.94
920666,Weekend Special,2025-10-20,New Users,Email,414,234,32,51.86,409.19,2.13
487781,Festival Offer,2025-10-20,All,SMS,726,189,44,96.22,362.9,3.1
595567,Flash Sale,2025-10-20,Premium,App,971,264,14,70.48,370.2,2.81
389816,Membership Drive,2025-10-20,Premium,App,575,62,83,61.47,245.42,1.65
480068,Category Promotion,2025-10-20,All,Social Media,702,152,91,72.15,212.92,3.45
498342,App Push Notification,2025-10-20,New Users,Email,598,180,95,78.06,202.17,3.22
370938,Email Campaign,2025-10-20,Inactive,App,879,252,45,72.94,440.82,2.28
26610,Referral Program,2025-10-20,Premium,Email,628,231,70,94.56,238.67,2.66
808225,New User Discount,2025-10-21,All,Social Media,897,90,46,76.06,405.53,2.41
715748,Weekend Special,2025-10-21,New Users,SMS,774,139,88,66.92,471.03,2.31
361983,Festival Offer,2025-10-21,Inactive,Email,774,189,40,61.28,491.54,3.03
765376,Flash Sale,2025-10-21,Inactive,Email,492,140,100,85.92,441.86,1.77
597843,Membership Drive,2025-10-21,Inactive,SMS,653,203,72,71.68,211.25,3.08
446887,Category Promotion,2025-10-21,Inactive,Social Media,758,177,31,80.36,168.19,2.28
755523,App Push Notification,2025-10-21,New Users,Email,400,105,60,76.53,409.67,1.96
154075,Email Campaign,2025-10-21,Inactive,SMS,786,177,25,92.45,231.13,3.24
697189,Referral Program,2025-10-21,All,Email,589,280,72,96.83,254.75,2.58
615796,New User Discount,2025-10-22,Premium,Email,755,149,92,98.21,349.39,1.76
469957,Weekend Special,2025-10-22,Inactive,App,964,123,15,98.91,337.77,1.95
608826,Festival Offer,2025-10-22,New Users,Email,606,250,71,65.97,218.18,2.34
841794,Flash Sale,2025-10-22,Inactive,Email,667,271,62,77.6,125.7,2.17
766579,Membership Drive,2025-10-22,New Users,SMS,858,150,77,78.04,301.79,3.33
905473,Category Promotion,2025-10-22,Inactive,Social Media,600,226,28,50.83,469.46,1.59
752000,App Push Notification,2025-10-22,New Users,App,979,101,12,79.08,173.58,3.93
584431,Email Campaign,2025-10-22,Premium,SMS,785,288,39,71.24,135.15,2.63
124994,Referral Program,2025-10-22,All,Email,682,92,30,92.87,122.41,1.98
285485,New User Discount,2025-10-23,Premium,Email,768,102,88,51.37,486.76,2.35
56384,Weekend Special,2025-10-23,New Users,App,864,80,88,86.01,234.67,3.97
130744,Festival Offer,2025-10-23,All,App,522,293,37,98.46,486.68,2.28
952563,Flash Sale,2025-10-23,All,Email,668,212,37,75.03,187.36,2.82
13323,Membership Drive,2025-10-23,Premium,Social Media,514,204,83,66.68,306.2,3.15
432091,Category Promotion,2025-10-23,Inactive,Email,603,90,61,67.07,230.24,2.22
889309,App Push Notification,2025-10-23,Inactive,Email,943,266,48,51.51,394.21,2.5
782315,Email Campaign,2025-10-23,Premium,SMS,728,239,41,97.55,440.25,2.16
798369,Referral Program,2025-10-23,Premium,Email,959,89,97,58.8,435.3,3.16
172838,New User Discount,2025-10-24,Inactive,Email,893,220,24,95.44,403.84,3.14
115127,Weekend Special,2025-10-24,All,App,989,79,63,80.5,423.92,2.65
771261,Festival Offer,2025-10-24,New Users,Email,630,183,26,80.98,343.0,2.09
872251,Flash Sale,2025-10-24,All,Email,780,53,19,81.95,475.61,1.97
343612,Membership Drive,2025-10-24,Premium,App,800,273,59,50.41,450.64,3.02
355392,Category Promotion,2025-10-24,All,Social Media,862,109,80,79.39,391.79,2.68
895053,App Push Notification,2025-10-24,Inactive,Social Media,583,77,61,84.18,450.31,3.34
68999,Email Campaign,2025-10-24,New Users,Social Media,800,129,34,61.86,116.01,3.55
876295,Referral Program,2025-10-24,All,SMS,888,112,34,76.64,261.34,2.34
82989,New User Discount,2025-10-25,Inactive,App,989,282,95,54.34,384.39,1.61
867010,Weekend Special,2025-10-25,Premium,SMS,974,212,17,92.85,231.0,1.97
530248,Festival Offer,2025-10-25,All,Email,724,96,52,52.17,150.14,1.57
627493,Flash Sale,2025-10-25,Premium,Email,846,145,74,65.27,140.5,3.57
811439,Membership Drive,2025-10-25,Inactive,Email,830,242,25,64.82,454.79,3.82
239605,Category Promotion,2025-10-25,All,SMS,713,230,26,94.68,462.82,2.16
762353,App Push Notification,2025-10-25,New Users,SMS,541,274,40,74.18,235.64,3.23
122574,Email Campaign,2025-10-25,All,Social Media,509,200,80,87.62,494.93,2.57
175064,Referral Program,2025-10-25,Premium,SMS,538,152,52,96.5,401.0,2.04
54089,New User Discount,2025-10-26,Premium,App,907,106,53,93.93,330.57,2.51
358005,Weekend Special,2025-10-26,Inactive,Social Media,906,217,17,58.43,334.13,3.72
852620,Festival Offer,2025-10-26,Premium,SMS,671,213,61,60.83,142.57,2.05
289599,Flash Sale,2025-10-26,New Users,SMS,907,101,21,63.32,263.06,3.66
583659,Membership Drive,2025-10-26,Premium,Email,829,140,15,82.76,227.24,1.74
896663,Category Promotion,2025-10-26,Premium,App,951,209,70,91.1,416.72,3.91
371477,App Push Notification,2025-10-26,Premium,Email,637,96,44,89.98,207.63,3.1
636536,Email Campaign,2025-10-26,Premium,SMS,465,120,93,74.0,167.66,3.52
181037,Referral Program,2025-10-26,Inactive,SMS,455,118,13,91.02,172.24,1.66
229163,New User Discount,2025-10-27,Inactive,SMS,799,102,73,97.78,362.82,2.83
89131,Weekend Special,2025-10-27,Inactive,SMS,689,122,45,68.59,223.64,2.03
495442,Festival Offer,2025-10-27,Premium,SMS,928,295,50,72.95,276.24,2.62
691121,Flash Sale,2025-10-27,Premium,SMS,503,217,91,90.45,287.46,3.61
320776,Membership Drive,2025-10-27,Inactive,SMS,790,50,29,72.18,173.43,2.14
509313,Category Promotion,2025-10-27,New Users,Social Media,960,109,97,74.67,392.95,3.37
137650,App Push Notification,2025-10-27,Inactive,App,527,253,71,82.98,238.85,1.89
163273,Email Campaign,2025-10-27,Inactive,App,959,96,18,86.97,256.01,2.38
115955,Referral Program,2025-10-27,All,App,841,130,16,97.5,186.3,2.37
99279,New User Discount,2025-10-28,Premium,App,581,196,22,66.17,499.11,1.65
988401,Weekend Special,2025-10-28,New Users,SMS,582,255,30,78.0,266.48,2.46
528432,Festival Offer,2025-10-28,All,Email,919,184,96,86.22,198.2,3.44
726752,Flash Sale,2025-10-28,All,Social Media,681,61,96,57.14,451.97,2.06
563436,Membership Drive,2025-10-28,New Users,Email,435,260,71,62.59,160.49,3.25
107801,Category Promotion,2025-10-28,Inactive,App,717,106,69,97.86,273.74,3.14
955587,App Push Notification,2025-10-28,Premium,App,769,143,100,62.1,495.08,1.99
550279,Email Campaign,2025-10-28,Inactive,Social Media,527,259,53,83.65,190.51,1.91
254172,Referral Program,2025-10-28,All,App,502,259,65,76.9,278.35,2.66
628206,New User Discount,2025-10-29,Premium,Social Media,842,298,79,66.83,218.37,3.25
802421,Weekend Special,2025-10-29,New Users,SMS,749,104,52,87.72,279.38,2.87
76660,Festival Offer,2025-10-29,Inactive,SMS,471,53,64,72.65,455.49,2.26
979362,Flash Sale,2025-10-29,New Users,Email,593,219,36,78.43,358.19,1.95
768823,Membership Drive,2025-10-29,New Users,Social Media,626,182,91,61.62,325.73,3.94
274376,Category Promotion,2025-10-29,New Users,Social Media,695,199,82,60.9,228.98,3.26
968408,App Push Notification,2025-10-29,All,SMS,721,50,22,86.01,267.28,3.36
404573,Email Campaign,2025-10-29,All,Social Media,723,108,36,98.96,324.25,2.42
207626,Referral Program,2025-10-29,Inactive,App,541,126,85,94.6,161.37,2.36
218275,New User Discount,2025-10-30,Inactive,Email,672,288,34,53.25,459.49,3.06
958489,Weekend Special,2025-10-30,Premium,Email,953,267,97,78.5,348.43,2.41
354325,Festival Offer,2025-10-30,All,Email,555,157,100,87.02,230.15,2.9
539846,Flash Sale,2025-10-30,Inactive,App,814,61,39,54.44,367.83,1.56
906017,Membership Drive,2025-10-30,New Users,SMS,894,256,59,66.11,420.02,3.58
559745,Category Promotion,2025-10-30,New Users,Social Media,513,295,13,80.53,390.62,2.47
462385,App Push Notification,2025-10-30,All,App,770,127,51,69.67,269.15,3.07
34600,Email Campaign,2025-10-30,New Users,App,856,225,33,96.49,301.86,3.52
230526,Referral Program,2025-10-30,Premium,SMS,832,227,12,88.78,308.93,2.32
728121,New User Discount,2025-10-31,Premium,SMS,413,290,87,89.3,361.39,1.87
980579,Weekend Special,2025-10-31,All,App,701,93,79,77.4,358.11,3.55
645945,Festival Offer,2025-10-31,All,Email,737,52,14,83.15,156.29,2.08
201653,Flash Sale,2025-10-31,Inactive,App,848,291,53,50.27,252.83,2.71
380034,Membership Drive,2025-10-31,Premium,Email,732,168,94,82.02,257.46,1.93
841401,Category Promotion,2025-10-31,New Users,App,770,81,76,89.81,313.75,2.68
521567,App Push Notification,2025-10-31,New Users,Social Media,564,248,28,95.28,268.18,3.15
641470,Email Campaign,2025-10-31,All,SMS,625,136,72,74.26,355.28,3.28
170375,Referral Program,2025-10-31,Inactive,SMS,718,111,64,65.86,335.21,3.21
433162,New User Discount,2025-11-01,Inactive,Social Media,441,249,36,93.39,189.5,2.59
744976,Weekend Special,2025-11-01,All,Email,842,209,33,83.63,390.34,3.53
649960,Festival Offer,2025-11-01,Inactive,Email,608,261,34,64.48,134.55,3.72
35951,Flash Sale,2025-11-01,Inactive,Email,952,101,23,97.46,330.07,3.39
214037,Membership Drive,2025-11-01,New Users,SMS,420,202,81,99.35,474.72,2.12
93117,Category Promotion,2025-11-01,Premium,Social Media,817,231,31,91.26,288.61,3.74
995517,App Push Notification,2025-11-01,Inactive,SMS,435,76,68,83.11,261.69,3.76
670481,Email Campaign,2025-11-01,New Users,App,579,72,60,74.2,176.6,2.85
144546,Referral Program,2025-11-01,Premium,Email,863,233,88,55.93,120.58,2.25
121743,New User Discount,2025-11-02,New Users,Email,804,177,43,99.38,345.92,2.32
975293,Weekend Special,2025-11-02,Premium,SMS,655,53,16,64.57,253.15,3.7
625623,Festival Offer,2025-11-02,Inactive,App,905,109,66,80.53,340.55,2.17
128409,Flash Sale,2025-11-02,Inactive,App,463,78,50,95.2,270.11,2.75
463925,Membership Drive,2025-11-02,All,Email,483,295,93,51.74,499.66,2.69
707506,Category Promotion,2025-11-02,All,App,804,106,29,96.23,228.87,3.81
922766,App Push Notification,2025-11-02,New Users,App,483,156,81,54.04,434.51,3.46
981610,Email Campaign,2025-11-02,Inactive,SMS,949,183,98,95.41,112.61,3.71
251766,Referral Program,2025-11-02,New Users,Social Media,431,111,97,80.91,478.1,3.69
306076,New User Discount,2025-11-03,Premium,SMS,917,294,70,84.42,250.1,1.6
75011,Weekend Special,2025-11-03,Inactive,Email,996,52,76,70.92,461.68,3.55
92052,Festival Offer,2025-11-03,New Users,Social Media,476,98,64,62.51,399.1,3.37
834060,Flash Sale,2025-11-03,Inactive,App,488,185,52,79.82,341.02,3.47
520663,Membership Drive,2025-11-03,Premium,Social Media,770,157,14,50.8,374.1,2.09
438759,Category Promotion,2025-11-03,All,App,771,266,32,59.27,300.47,1.91
401232,App Push Notification,2025-11-03,Premium,Social Media,678,221,23,50.24,175.24,1.58
994048,Email Campaign,2025-11-03,New Users,SMS,480,75,59,93.19,283.38,1.61
311219,Referral Program,2025-11-03,All,Email,576,282,87,67.47,178.65,1.85
175398,New User Discount,2025-11-04,Premium,Email,968,261,43,86.12,254.93,2.01
974616,Weekend Special,2025-11-04,All,App,863,226,42,50.35,201.85,3.53
83391,Festival Offer,2025-11-04,All,SMS,572,284,85,59.55,297.16,2.71
119236,Flash Sale,2025-11-04,Inactive,App,765,137,43,96.03,157.43,1.93
36308,Membership Drive,2025-11-04,Premium,SMS,669,223,56,90.71,198.88,2.01
336310,Category Promotion,2025-11-04,New Users,SMS,650,277,28,95.43,378.03,2.68
418916,App Push Notification,2025-11-04,Premium,App,839,223,64,69.51,116.32,3.41
748144,Email Campaign,2025-11-04,New Users,Email,873,279,62,69.76,373.29,3.59
293861,Referral Program,2025-11-04,All,App,939,92,11,55.45,366.0,2.37
860895,New User Discount,2025-11-05,Premium,SMS,907,214,45,57.79,116.97,1.66
53555,Weekend Special,2025-11-05,New Users,SMS,921,276,77,53.76,188.97,3.62
922622,Festival Offer,2025-11-05,All,Social Media,499,290,38,62.23,499.62,1.77
528009,Flash Sale,2025-11-05,Premium,Email,819,122,52,67.21,299.17,2.09
409497,Membership Drive,2025-11-05,New Users,App,756,268,44,85.49,378.9,2.04
351140,Category Promotion,2025-11-05,New Users,Email,704,152,69,75.29,161.85,2.17
662122,App Push Notification,2025-11-05,Inactive,Email,613,186,24,70.33,264.26,3.37
323107,Email Campaign,2025-11-05,All,Email,896,91,80,64.38,143.9,3.84
503736,Referral Program,2025-11-05,New Users,Social Media,633,208,94,79.61,389.44,2.58
714058,New User Discount,2025-11-06,Inactive,SMS,955,265,78,52.71,326.78,2.27
938931,Weekend Special,2025-11-06,All,SMS,741,250,90,97.27,383.36,2.09
27678,Festival Offer,2025-11-06,Premium,Social Media,578,154,13,97.2,141.12,1.95
805348,Flash Sale,2025-11-06,All,Social Media,707,204,55,73.29,422.16,2.78
769360,Membership Drive,2025-11-06,New Users,App,764,68,18,78.44,316.86,2.63
807739,Category Promotion,2025-11-06,Premium,Social Media,587,228,32,87.72,112.78,3.41
454899,App Push Notification,2025-11-06,Premium,App,703,220,50,93.0,112.7,2.9
912500,Email Campaign,2025-11-06,All,Social Media,981,282,90,94.07,211.74,2.73
694329,Referral Program,2025-11-06,Inactive,SMS,782,86,20,74.67,350.82,3.67
536765,New User Discount,2025-11-07,New Users,SMS,890,77,69,99.99,457.51,2.0
410048,Weekend Special,2025-11-07,Inactive,SMS,784,217,71,68.17,178.42,2.98
997805,Festival Offer,2025-11-07,New Users,SMS,607,178,29,73.22,146.41,3.36
106506,Flash Sale,2025-11-07,New Users,Email,691,135,27,55.68,274.09,3.85
781845,Membership Drive,2025-11-07,Inactive,App,881,171,44,85.44,142.13,2.27
675603,Category Promotion,2025-11-07,All,App,998,283,51,52.08,354.35,1.7
180007,App Push Notification,2025-11-07,Inactive,App,818,185,12,53.25,185.98,3.92
210488,Email Campaign,2025-11-07,Premium,Social Media,751,228,22,65.12,144.89,3.04
259255,Referral Program,2025-11-07,New Users,App,774,140,28,81.62,139.51,2.48
650216,New User Discount,2025-11-08,All,SMS,962,266,49,81.16,297.64,2.21
459383,Weekend Special,2025-11-08,Inactive,App,631,142,38,69.82,477.03,3.76
792778,Festival Offer,2025-11-08,Premium,Email,988,208,50,65.5,140.72,2.56
453034,Flash Sale,2025-11-08,New Users,SMS,441,161,15,82.84,463.34,2.45
753481,Membership Drive,2025-11-08,New Users,Email,576,217,91,93.76,360.63,2.94
475293,Category Promotion,2025-11-08,New Users,App,705,232,49,76.35,107.6,3.54
879574,App Push Notification,2025-11-08,Premium,App,461,202,69,52.41,393.95,2.84
453139,Email Campaign,2025-11-08,Premium,Email,468,222,15,78.24,252.39,3.08
797287,Referral Program,2025-11-08,All,App,648,180,26,57.16,310.7,1.76
82183,New User Discount,2025-11-09,Premium,Social Media,967,239,26,97.66,384.36,1.65
131486,Weekend Special,2025-11-09,All,Email,989,246,98,64.59,162.69,2.42
17108,Festival Offer,2025-11-09,New Users,Email,832,116,98,94.88,359.91,3.44
909496,Flash Sale,2025-11-09,All,App,749,50,27,75.32,454.47,1.63
24517,Membership Drive,2025-11-09,All,App,917,248,96,94.06,140.52,2.32
652076,Category Promotion,2025-11-09,Premium,Social Media,675,195,57,71.65,356.91,2.41
553573,App Push Notification,2025-11-09,Premium,App,739,134,46,79.35,327.36,3.62
148107,Email Campaign,2025-11-09,Inactive,Email,535,162,89,92.41,366.16,3.45
603582,Referral Program,2025-11-09,All,SMS,820,268,96,57.01,265.21,3.98
650759,New User Discount,2025-11-10,All,Social Media,819,244,53,55.03,132.5,2.47
162671,Weekend Special,2025-11-10,Premium,Email,691,284,87,79.58,356.05,3.9
407185,Festival Offer,2025-11-10,All,App,450,268,76,83.04,323.61,2.05
556631,Flash Sale,2025-11-10,Premium,SMS,906,201,18,50.96,206.23,2.42
709476,Membership Drive,2025-11-10,New Users,Social Media,887,69,48,75.0,164.77,3.74
64153,Category Promotion,2025-11-10,Premium,Email,908,230,95,62.11,465.14,3.7
765206,App Push Notification,2025-11-10,All,Social Media,685,160,95,73.04,358.33,2.29
702624,Email Campaign,2025-11-10,New Users,Email,825,118,91,64.36,198.76,1.99
700239,Referral Program,2025-11-10,New Users,Email,665,180,43,99.3,407.73,2.99
345411,New User Discount,2025-11-11,New Users,App,783,115,11,83.87,145.89,1.97
985746,Weekend Special,2025-11-11,New Users,App,799,177,31,64.07,419.38,3.7
697817,Festival Offer,2025-11-11,All,SMS,572,72,44,75.35,313.32,2.4
604788,Flash Sale,2025-11-11,Premium,Email,457,265,78,59.97,167.36,3.28
801601,Membership Drive,2025-11-11,Premium,SMS,562,280,64,55.34,414.87,1.89
707994,Category Promotion,2025-11-11,Premium,SMS,800,80,53,66.39,208.03,3.14
101461,App Push Notification,2025-11-11,Premium,Social Media,468,140,80,79.77,284.2,3.73
739665,Email Campaign,2025-11-11,Premium,App,943,106,68,80.76,250.35,1.94
472568,Referral Program,2025-11-11,Premium,App,854,210,89,90.71,187.27,2.44
206996,New User Discount,2025-11-12,Premium,App,468,68,32,92.26,107.09,2.52
250185,Weekend Special,2025-11-12,All,App,635,99,33,76.66,398.23,2.79
841875,Festival Offer,2025-11-12,Premium,Email,713,268,28,68.49,421.62,2.31
795775,Flash Sale,2025-11-12,Premium,SMS,1000,116,68,93.65,272.34,1.79
862176,Membership Drive,2025-11-12,Inactive,App,816,263,69,51.48,491.57,2.62
940494,Category Promotion,2025-11-12,Inactive,Social Media,933,161,22,78.78,363.63,1.52
121357,App Push Notification,2025-11-12,Premium,SMS,554,273,66,79.61,198.78,2.87
293608,Email Campaign,2025-11-12,Inactive,Email,915,86,26,89.53,198.11,3.99
30103,Referral Program,2025-11-12,Premium,Social Media,597,97,50,85.45,316.46,1.71
753788,New User Discount,2025-11-13,All,Social Media,722,214,69,93.1,224.56,2.22
372299,Weekend Special,2025-11-13,All,SMS,843,171,30,55.92,252.44,2.48
51732,Festival Offer,2025-11-13,All,Social Media,852,60,62,90.15,333.15,3.41
200570,Flash Sale,2025-11-13,Inactive,SMS,413,143,16,75.05,310.87,3.39
346192,Membership Drive,2025-11-13,Premium,SMS,657,264,26,59.8,298.8,1.84
190869,Category Promotion,2025-11-13,All,Social Media,648,99,50,88.06,220.73,2.5
981856,App Push Notification,2025-11-13,Premium,Email,453,64,71,69.33,266.62,3.47
974055,Email Campaign,2025-11-13,Premium,App,719,166,19,96.23,488.19,3.22
576427,Referral Program,2025-11-13,Premium,SMS,556,144,24,54.52,327.86,3.67
960823,New User Discount,2025-11-14,Premium,App,940,292,35,89.64,292.27,1.83
486781,Weekend Special,2025-11-14,Inactive,Social Media,415,78,40,74.22,355.22,1.7
166734,Festival Offer,2025-11-14,Inactive,Email,758,190,39,76.59,268.22,2.46
452387,Flash Sale,2025-11-14,Inactive,Social Media,873,164,100,57.75,137.41,2.46
692904,Membership Drive,2025-11-14,All,Social Media,934,159,61,81.1,185.51,3.32
759179,Category Promotion,2025-11-14,Inactive,App,485,188,97,71.96,483.06,1.83
339836,App Push Notification,2025-11-14,Premium,App,692,60,47,78.72,396.89,2.27
103386,Email Campaign,2025-11-14,Inactive,Social Media,893,255,24,97.95,176.59,3.17
334437,Referral Program,2025-11-14,New Users,SMS,932,92,88,93.82,290.55,3.16
596692,New User Discount,2025-11-15,New Users,SMS,679,131,17,63.59,143.26,3.57
674129,Weekend Special,2025-11-15,Inactive,SMS,868,199,35,81.12,157.86,3.01
986932,Festival Offer,2025-11-15,Inactive,App,475,149,85,95.58,330.52,2.25
259495,Flash Sale,2025-11-15,Inactive,SMS,698,139,82,53.97,453.61,3.26
41214,Membership Drive,2025-11-15,Inactive,SMS,758,128,97,78.37,329.81,2.75
996309,Category Promotion,2025-11-15,Inactive,SMS,555,186,52,59.04,463.68,3.48
525577,App Push Notification,2025-11-15,Inactive,SMS,953,185,24,72.59,163.15,1.96
64184,Email Campaign,2025-11-15,Premium,SMS,569,277,42,97.24,215.88,2.61
389962,Referral Program,2025-11-15,All,Social Media,915,277,21,59.37,213.83,2.2
438963,New User Discount,2025-11-16,Inactive,Email,434,108,61,70.07,452.89,2.76
725199,Weekend Special,2025-11-16,Premium,Social Media,903,228,37,97.39,178.15,3.19
349618,Festival Offer,2025-11-16,Inactive,Email,939,294,98,80.5,219.21,3.05
634448,Flash Sale,2025-11-16,Premium,App,744,290,84,59.2,369.31,2.6
986466,Membership Drive,2025-11-16,Inactive,App,668,169,51,81.31,456.86,2.66
452858,Category Promotion,2025-11-16,Inactive,App,572,106,60,53.56,258.15,1.75
539947,App Push Notification,2025-11-16,Inactive,Social Media,695,242,63,94.14,169.78,3.77
317862,Email Campaign,2025-11-16,Inactive,SMS,627,67,87,99.85,253.51,1.73
978172,Referral Program,2025-11-16,Premium,Social Media,501,68,100,90.63,488.62,2.16
597818,New User Discount,2025-11-17,New Users,App,439,253,71,59.72,241.4,3.26
838666,Weekend Special,2025-11-17,New Users,Email,887,138,18,73.03,343.42,2.27
917982,Festival Offer,2025-11-17,Premium,App,429,203,32,84.01,264.0,3.94
183532,Flash Sale,2025-11-17,Premium,App,799,255,83,82.12,170.84,3.01
655483,Membership Drive,2025-11-17,Premium,Email,776,92,18,80.05,266.57,1.78
334260,Category Promotion,2025-11-17,All,Email,559,236,58,82.29,423.62,2.98
561122,App Push Notification,2025-11-17,New Users,App,774,83,60,53.65,299.39,2.1
41401,Email Campaign,2025-11-17,Inactive,App,655,196,96,60.85,393.24,1.56
367450,Referral Program,2025-11-17,Premium,Social Media,890,278,12,87.31,489.97,3.26
250393,New User Discount,2025-11-18,Inactive,Social Media,413,80,74,70.4,263.77,2.89
654993,Weekend Special,2025-11-18,Premium,SMS,850,206,92,71.29,332.21,2.51
840184,Festival Offer,2025-11-18,New Users,Email,661,148,56,86.53,278.86,1.75
125888,Flash Sale,2025-11-18,All,App,896,283,90,76.0,295.69,3.46
391517,Membership Drive,2025-11-18,Inactive,SMS,923,117,58,89.21,180.24,1.73
48992,Category Promotion,2025-11-18,All,App,888,223,34,66.9,172.28,3.64
764699,App Push Notification,2025-11-18,Premium,App,639,218,27,79.24,135.68,3.21
636250,Email Campaign,2025-11-18,Premium,App,454,255,94,88.68,292.81,2.49
579817,Referral Program,2025-11-18,Premium,Social Media,750,208,44,64.04,233.98,2.41
354470,New User Discount,2025-11-19,Premium,Social Media,744,225,73,56.56,315.12,3.3
975353,Weekend Special,2025-11-19,Inactive,App,714,288,55,87.88,329.71,2.38
268953,Festival Offer,2025-11-19,All,Email,897,232,36,75.61,411.99,3.6
853206,Flash Sale,2025-11-19,All,Email,975,149,36,64.61,161.69,3.78
675141,Membership Drive,2025-11-19,Premium,Email,919,195,38,83.92,330.51,3.57
784965,Category Promotion,2025-11-19,Inactive,SMS,891,189,94,54.77,474.93,3.07
944666,App Push Notification,2025-11-19,Premium,Social Media,921,215,51,97.06,231.21,1.51
920456,Email Campaign,2025-11-19,All,App,941,178,97,66.16,428.81,3.24
866666,Referral Program,2025-11-19,New Users,SMS,909,256,21,61.47,251.46,3.19
528061,New User Discount,2025-11-20,All,Email,486,300,61,64.0,261.86,3.11
100026,Weekend Special,2025-11-20,Premium,SMS,508,247,29,67.95,386.2,1.68
611435,Festival Offer,2025-11-20,All,App,564,244,49,73.88,183.61,2.8
53695,Flash Sale,2025-11-20,New Users,SMS,855,189,76,50.96,270.57,2.01
114065,Membership Drive,2025-11-20,Premium,Social Media,495,112,51,83.7,209.31,2.94
343109,Category Promotion,2025-11-20,Premium,SMS,463,232,18,56.3,273.12,3.16
143478,App Push Notification,2025-11-20,New Users,Social Media,928,239,31,92.8,214.11,3.95
288908,Email Campaign,2025-11-20,New Users,SMS,775,270,38,73.78,171.87,2.23
525324,Referral Program,2025-11-20,New Users,Social Media,614,122,52,95.77,433.94,1.54
939878,New User Discount,2025-11-21,Premium,Email,874,266,91,76.59,325.81,1.78
